Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fr.terminologie.json	144387	-	0	0	0	0	0	0	11	60	0	0	0	0	0	0	0	4	0	0	599	748	0	0	0	27	0	4
input/ontoserver/ASS/Alignement_Codes_Presenttaion_BDPM_CIPUCD.json	5875229	361	1	0	0	0	0	0	290	0	0	0	0	0	0	0	0	115	0	0	20857	6796	0	1	0	341	0	66
input/ontoserver/JDV/ASS_12_CorresMediaTypeCDANonStructure-XdsFormatCode-CISIS.json	2088	2	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	19	35	0	0	0	1	0	0
input/ontoserver/JDV/ASS_A11-CorresModeleCDA-XdsFormatCode-CISIS.json	29554	4	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	137	43	0	0	0	2	0	0
input/ontoserver/JDV/BDPM Value Set.json	676	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2784	0	0	0	0	0	0
input/ontoserver/JDV/DesignationUse.json	3285	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	235	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J01_XdsAuthorSpecialty_CISIS.json	33545	4	1	0	0	0	0	0	1	111	0	0	0	0	0	0	0	1	0	0	251	567	0	0	0	5	0	1
input/ontoserver/JDV/JDV_J02_XdsHealthcareFacilityTypeCode_CISIS.json	5973	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	50	113	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J03_XdsContentTypeCode_CISIS.json	8240	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	65	141	0	0	1	1	0	0
input/ontoserver/JDV/JDV_J04_XdsPracticeSettingCode_CISIS.json	1817	2	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	49	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J05_SubjectRole_CISIS.json	32339	3	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	0	258	465	0	0	0	5	0	0
input/ontoserver/JDV/JDV_J06_XdsClassCode_CISIS.json	1819	2	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	16	41	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J07_XdsTypeCode_CISIS.json	9512	2	0	0	0	0	0	0	1	2019	0	0	0	0	0	0	0	0	0	0	60	510	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J08_XdsConfidentialityCode_CISIS.json	1569	2	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	14	40	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J100_FinessStatutJuridique_RASS.json	7114	2	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	33	315	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J101_SecteurActivite_RASS.json	5769	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	47	109	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J103_TypeVoie_RASS.json	8492	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	78	213	0	0	0	2	0	0
input/ontoserver/JDV/JDV_J104_TypeIdentifiantStructure_RASS.json	1279	2	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	17	39	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J105_EnsembleDiplome_RASS.json	64557	5	0	0	0	0	0	0	1	59	0	0	0	0	0	0	0	0	0	0	514	980	0	0	0	12	0	1
input/ontoserver/JDV/JDV_J106_EnsembleProfession_RASS.json	3960	2	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	32	81	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J107_EnsembleSavoirFaire_RASS.json	21672	3	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	165	302	0	0	0	3	0	0
input/ontoserver/JDV/JDV_J108_EnsembleFonction_RASS.json	6303	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	57	112	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J10_XdsFormatCode_CISIS.json	27142	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	63	85	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J110_StatutVisibiliteDocument_CISIS.json	1553	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	32	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J111_StatutEtatCivil_ENREG.json	1451	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	35	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J112_SexeAdministratif_ENREG.json	1100	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	24	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J113_Civilite_ENREG.json	1037	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0
input/ontoserver/JDV/JDV_J114_Pays_ENREG.json	10742	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	87	37	0	0	0	1	0	0
input/ontoserver/JDV/JDV_J115_Langue_ENREG.json	8866	2	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	72	168	0	0	0	2	0	0
input/ontoserver/JDV/JDV_J116_GenreActivite_ENREG.json	1693	2	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	38	0	0	0	0	0	0
