URL,Version,Status,OIDs,Name,Title,Description,Used
http://dicom.nema.org/resources/ontology/DCM,01,active,"1.2.840.10008.2.16.4",DICOM Controlled Terminology Definitions,,"DICOM Code Definitions (Coding Scheme Designator ""DCM"" Coding Scheme Version ""01"")","ValueSet/jdv-examen-complementaire-cisis,ValueSet/jdv-modalite-demande-acte-imagerie-cisis,ValueSet/jdv-conduite-a-tenir-1-cisis,ValueSet/jdv-quantite-exposition-rayonnements-cisis,ValueSet/jdv-imagerie-objectif-reference-cisis,ValueSet/jdv-bilan-technique-cisis,ValueSet/jdv-technique-imagerie-d2lm-cisis,ValueSet/jdv-section-document-cisis,ValueSet/jdv-modalite-acquisition-cisis,ValueSet/jdv-conduite-a-tenir-3-cisis"
http://hl7.org/fhir/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.4.2",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","ValueSet/administrative-gender,ConceptMap/ASS-A33-AdministrativeGender-Sexe"
http://hl7.org/fhir/allergy-intolerance-criticality,4.0.1,draft,"2.16.840.1.113883.4.642.4.130",AllergyIntoleranceCriticality,AllergyIntoleranceCriticality,"Estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance.","ValueSet/jdv-hl7-allergy-intolerance-criticality-cisis"
http://hl7.org/fhir/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.4.513",DaysOfWeek,DaysOfWeek,"The days of the week.","ValueSet/jdv-hl7-days-of-week-cisis,ValueSet/jdv-hl7-days-of-week"
http://hl7.org/fhir/sid/icd-10,2.1.1,retired,"2.16.840.1.113883.6.3",Icd10,ICD-10,"International Classification of Diseases revision 10 (ICD 10)","ValueSet/jdv-type-diabete-cisis,ValueSet/jdv-lesion-traumatique-obstetricale-cisis,ValueSet/jdv-patho-1ere-semaine-cs8-cisis,ValueSet/jdv-trouble-visuel-cisis,ValueSet/jdv-etiologie-hemorragie-cisis,ValueSet/jdv-ufcv-motif-implant-cisis,ValueSet/jdv-anomalie-croissance-cisis,ValueSet/jdv-etiologie-avc-cisis,ValueSet/jdv-antecedent-personnel-cisis,ValueSet/jdv-complication-rougeole-cisis,ValueSet/jdv-antecedent-obstetrical-obp-cisis,ValueSet/jdv-motif-hospitalisation-cse-cisis,ValueSet/jdv-antecedant-medical-cisis,ValueSet/jdv-complication-cisis,ValueSet/jdv-etat-naissance-cisis,ValueSet/jdv-complication-thromboembolique-cisis,ValueSet/jdv-complication-pulmonaire-cisis,ValueSet/jdv-info-prise-en-charge-cisis,ValueSet/jdv-contre-indication-cisis,ValueSet/jdv-deficience-physique-cisis,ValueSet/jdv-type-migraine-cisis,ValueSet/jdv-type-lesion-imagerie-cisis,ValueSet/jdv-antecedent-obstetrical-cisis,ValueSet/jdv-evaluation-ssiad-cisis,ValueSet/jdv-motif-declenchement-travail-cisis,ValueSet/jdv-autre-symptome-ex-neuro-cisis,ValueSet/jdv-complication-urinaire-cisis,ValueSet/jdv-complication-neurologique-cisis,ValueSet/jdv-issue-grossesse-cisis,ValueSet/jdv-quantite-liquide-amniotique-cisis,ValueSet/jdv-autre-symptome-avc-cisis,ValueSet/jdv-complication-neuropsychiatrique-cisis,ValueSet/jdv-tumeur-cisis,ValueSet/jdv-facteur-de-risque-avc-cisis,ValueSet/jdv-symptome-avc-cisis,ValueSet/jdv-complication-digestive-cisis,ValueSet/jdv-etat-perinee-cisis"
http://hl7.org/fhir/sid/icf,1.0.0,active,"2.16.840.1.113883.6.254",ICF,International Classification of Functioning, Disability and Health,"""The International Classification of Functioning, Disability and Health, known more commonly as ICF, is a classification of health and health-related domains. As the functioning and disability of an individual occurs in a context, ICF also includes a list of environmental factors.    ICF is the WHO framework for measuring health and disability at both individual and population levels.    ICF was officially endorsed by all 191 WHO Member States in the Fifty-fourth World Health Assembly on 22 May 2001(resolution [WHA 54.21](http://apps.who.int/gb/archive/pdf_files/WHA54/ea54r21.pdf) ) as the international standard to describe and measure health and disability.    ICF is based on the same foundation as ICD and ICHI and share the same set of extension codes that enable documentation at a higher level of detail.""    Official updates to the ICF are available as annual lists of changes.    These updates are approved annually at the October meeting of the WHO Family of International Classifications (WHO-FIC) Network.    To license ICF, the same rules apply for ICF as for ICD. See [http://icd.who.int/](http://icd.who.int/).    For more information, see [https://www.who.int/standards/classifications/international-classification-of-functioning-disability-and-health](https://www.who.int/standards/classifications/international-classification-of-functioning-disability-and-health).","ValueSet/jdv-evaluation-aggir-ph-cisis,ValueSet/jdv-evaluation-aggir-pa-cisis,ValueSet/jdv-resultat-evaluation-cisis"
http://hl7.org/fhir/uv/ips/CodeSystem/absent-unknown-uv-ips,1.1.0,active,,AbsentAndUnknownDataUvIps,Absent and Unknown Data - IPS,"International Patient Summary (IPS) codes for ""known absent"" and ""not known"" data.","ValueSet/jdv-absent-or-unknown-immunization-cisis,ValueSet/jdv-absent-or-unknown-medication-cisis,ValueSet/jdv-absent-or-unknown-allergy-cisis,ValueSet/jdv-absent-or-unknown-procedure-cisis,ValueSet/jdv-absent-or-unknown-devices-cisis,ValueSet/jdv-absent-or-unknown-problem-cisis"
http://id.who.int/icd/release/11/mms,1.0.0,active,,ICD11MMS,International Classification of Diseases, 11th Revision Mortality and Morbidity Statistics (MMS),"The International Classification of Diseases, 11th Revision Mortality and Morbidity Statistics (MMS) is one of the ICD11 linearizations. Information about the ICD Foundation Component and the ICD11 Linearizations can be found in the complete reference guide here: [https://icd.who.int/icd11refguide/en/index.html](https://icd.who.int/icd11refguide/en/index.html)    ""**The ICD11 Linearizations (Tabular lists)**    A linearization is a subset of the foundation component, that is:    1. fit for a particular purpose: reporting mortality, morbidity, primary care or other uses;     2. composed of entities that are Mutually Exclusive of each other;     3. each entity is given a single parent.    Linearization is similar to the classical print versions of ICD Tabular List (e.g. volume I of ICD-10 or other previous editions). The main linearization of ICD-11 is Mortality and Morbidity Statistics (MMS). Various linearizations could be built at different granularity, use case or other purposes such as for Primary Care, Clinical Care or Research. The linkage from the foundation component to a particular linearization will ensure consistent use of the ICD.""    ICD-11 for Mortality and Morbidity (ICD-11 MMS) can be downloaded in either print or electronic (spreadsheet) format from the  browser in the Info tab located [here](https://icd.who.int/browse11/l-m/en)","ValueSet/jdv-cause-accident-domestique-cisis"
http://loinc.org,3.0.1,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/jdv-historique-grossesses-cisis,ValueSet/jdv-nihss-questions-cisis,ValueSet/jdv-nihss-sensibilite-cisis,ValueSet/jdv-observation-grossesse-cisis,ValueSet/jdv-nihss-paralysie-faciale-cisis,ValueSet/jdv-antecedent-obstetrical-obp-cisis,ValueSet/JDV-J157-MomentGlucose-ENS,ValueSet/jdv-score-braden-nutrition-cisis,ValueSet/jdv-nihss-commandes-cisis,ValueSet/jdv-examen-hemostase-aunv-cisis,ValueSet/jdv-evaluation-depression-geriatrique30-cisis,ValueSet/jdv-type-directive-anticipee-cisis,ValueSet/jdv-signe-vital-cs24-cisis,ValueSet/jdv-antecedent-obstetrical-cisis,ValueSet/jdv-investigation-realisee-sunv-cisis,ValueSet/jdv-disposition-pretherapeutique-cisis,ValueSet/jdv-date-accouchement-cisis,ValueSet/jdv-nihss-motricite-membre-superieur-cisis,ValueSet/jdv-nihss-fonction-cisis,ValueSet/JDV-J66-TypeCode-DMP,ValueSet/jdv-type-de-test-realise-ccu-cisis,ValueSet/jdv-mesure-type-verre-delivre-cisis,ValueSet/jdv-nihss-conscience-cisis,ValueSet/jdv-observation-enfant-cisis,ValueSet/jdv-info-deces-cs8-cisis,ValueSet/jdv-score-rankin-cisis,ValueSet/jdv-score-braden-mobilite-cisis,ValueSet/jdv-examen-hemostase-eunv-cisis,ValueSet/jdv-age-gestationnel-cisis,ValueSet/jdv-signe-vital-cisis,ValueSet/jdv-mesure-verre-prescrit-cisis,ValueSet/jdv-examen-biochimie-aunv-cisis,ValueSet/jdv-score-braden-perception-sensorielle-cisis,ValueSet/jdv-type-de-mesure-dispositif-oculaire-cisis,ValueSet/jdv-mesure-type-verre-prescrit-cisis,ValueSet/jdv-type-de-mesure-acuite-visuelle-cisis,ValueSet/jdv-score-braden-humidite-cisis,ValueSet/jdv-type-de-mesure-de-refraction-cisis,ValueSet/jdv-social-history-code-cisis,ValueSet/jdv-nihss-motricite-membre-inferieur-cisis,ValueSet/jdv-score-braden-component-cisis,ValueSet/jdv-mesure-verre-delivre-cisis,ValueSet/jdv-signe-vital-cs8-cisis,ConceptMap/ASS-X16-CorrespondanceType-Classe-DMP,ValueSet/jdv-mesure-lentille-delivree-cisis,ValueSet/jdv-examen-biochimie-eunv-cisis,ValueSet/jdv-examen-hematologie-aunv-cisis,ValueSet/jdv-code-document-imagerie-cisis,ConceptMap/ASS-X04-CorrespondanceType-Classe-CISIS,ValueSet/jdv-addiction-cisis,ValueSet/jdv-bilan-technique-cisis,ValueSet/jdv-section-document-cisis,ValueSet/jdv-evenement-accouchement-cisis,ValueSet/jdv-obp-resultat-evenement-cisis,ValueSet/jdv-nihss-ataxie-cisis,ValueSet/JDV-J154-TypeGlucose-ENS,ValueSet/JDV-J279-Loinc-UPNOS,ValueSet/jdv-nihss-negligence-cisis,ValueSet/jdv-score-braden-friction-cisaillement-cisis,ValueSet/jdv-acte-obp-cisis,ValueSet/jdv-signe-vital-cs9-cisis,ValueSet/jdv-mesure-lentille-prescrite-cisis,ValueSet/jdv-nihss-occulomotricite-cisis,ValueSet/jdv-delimitation-activite-cisis,ValueSet/jdv-trod-examen-cisis,ValueSet/jdv-score-performance-ecog-cisis,ValueSet/jdv-ufcv-code-entree-cisis,ValueSet/jdv-nihss-champ-visuel-cisis,ValueSet/JDV-J07-XdsTypeCode-CISIS,ValueSet/jdv-nihss-dysarthrie-cisis,ValueSet/jdv-resultat-type-cisis,ValueSet/jdv-batterie-examen-cisis,ValueSet/jdv-nihss-langage-cisis,ValueSet/jdv-examen-hematologie-eunv-cisis,ValueSet/jdv-score-braden-activite-cisis"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl,3.0.0,active,"2.16.840.1.113883.3.26.1.1",NciThesaurus,NCI Thesaurus,"NCI Thesaurus NCI Thesaurus is a biomedical thesaurus created specifically to meet the needs of the cancer research community, especially those engaged in translational research NCI Thesaurus is produced by the NCI Enterprise Vocabulary Services project. The NCI Thesaurus is provided under an open content license.","ValueSet/jdv-methode-de-mesure-acuite-visuelle-cisis"
